"","dateCollected","TrapType","Species","Site","Sex","lat","lon","count"
"5622",2019-08-05,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,291
"5623",2019-08-06,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,357
"5624",2019-08-07,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,445
"5625",2019-08-08,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,523
"5626",2019-08-09,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,604
"5627",2019-08-10,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,747
"5628",2019-08-11,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,869
"5629",2019-08-12,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,999
"5630",2019-08-13,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,1119
"5631",2019-08-14,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,1310
"5632",2019-08-15,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,1400
"5633",2019-08-16,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,1545
"5634",2019-08-17,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,1733
"5635",2019-08-18,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,1916
"5636",2019-08-19,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,1987
"5637",2019-08-20,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,2158
"5638",2019-08-21,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,2323
"5639",2019-08-22,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,2478
"5640",2019-08-23,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,2572
"5641",2019-08-24,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,2616
"5642",2019-08-25,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,2656
"5643",2019-08-26,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,2728
"5644",2019-08-27,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,2797
"5645",2019-08-28,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,2838
"5646",2019-08-29,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,2856
"5647",2019-08-30,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,2872
"5648",2019-08-31,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,2892
"5649",2019-09-01,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,2904
"5650",2019-09-02,"Ovisposition","Culex pipiens","A113","Female",-77.0545880746231,38.9471439943695,2929
"5651",2019-07-15,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,10
"5652",2019-07-16,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,13
"5653",2019-07-17,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,15
"5654",2019-07-18,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,19
"5655",2019-07-19,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,23
"5656",2019-07-20,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,29
"5657",2019-07-21,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,32
"5658",2019-07-22,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,36
"5659",2019-07-23,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,41
"5660",2019-07-24,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,49
"5661",2019-07-25,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,54
"5662",2019-07-26,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,63
"5663",2019-07-27,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,79
"5664",2019-07-28,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,94
"5665",2019-07-29,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,121
"5666",2019-07-30,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,152
"5667",2019-07-31,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,170
"5668",2019-08-01,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,214
"5669",2019-08-02,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,239
"5670",2019-08-03,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,262
"5671",2019-08-04,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,312
"5672",2019-08-05,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,367
"5673",2019-08-06,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,435
"5674",2019-08-07,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,529
"5675",2019-08-08,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,594
"5676",2019-08-09,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,707
"5677",2019-08-10,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,852
"5678",2019-08-11,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,1028
"5679",2019-08-12,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,1230
"5680",2019-08-13,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,1316
"5681",2019-08-14,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,1525
"5682",2019-08-15,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,1706
"5683",2019-08-16,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,1798
"5684",2019-08-17,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,1968
"5685",2019-08-18,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2107
"5686",2019-08-19,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2190
"5687",2019-08-20,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2351
"5688",2019-08-21,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2444
"5689",2019-08-22,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2516
"5690",2019-08-23,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2629
"5691",2019-08-24,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2709
"5692",2019-08-25,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2769
"5693",2019-08-26,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2802
"5694",2019-08-27,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2831
"5695",2019-08-28,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2861
"5696",2019-08-29,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2900
"5697",2019-08-30,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2920
"5698",2019-08-31,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2937
"5699",2019-09-01,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2945
"5700",2019-09-02,"Ovisposition","Culex pipiens","A114","Female",-77.1098277356144,38.8975422332575,2951
"5701",2019-07-15,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,10
"5702",2019-07-16,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,12
"5703",2019-07-17,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,15
"5704",2019-07-18,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,19
"5705",2019-07-19,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,23
"5706",2019-07-20,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,27
"5707",2019-07-21,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,32
"5708",2019-07-22,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,36
"5709",2019-07-23,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,41
"5710",2019-07-24,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,45
"5711",2019-07-25,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,51
"5712",2019-07-26,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,63
"5713",2019-07-27,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,78
"5714",2019-07-28,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,92
"5715",2019-07-29,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,103
"5716",2019-07-30,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,132
"5717",2019-07-31,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,156
"5718",2019-08-01,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,186
"5719",2019-08-02,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,219
"5720",2019-08-03,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,262
"5721",2019-08-04,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,286
"5722",2019-08-05,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,338
"5723",2019-08-06,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,371
"5724",2019-08-07,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,410
"5725",2019-08-08,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,481
"5726",2019-08-09,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,602
"5727",2019-08-10,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,689
"5728",2019-08-11,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,829
"5729",2019-08-12,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,978
"5730",2019-08-13,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,1136
"5731",2019-08-14,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,1251
"5732",2019-08-15,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,1443
"5733",2019-08-16,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,1547
"5734",2019-08-17,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,1713
"5735",2019-08-18,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,1816
"5736",2019-08-19,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2013
"5737",2019-08-20,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2173
"5738",2019-08-21,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2274
"5739",2019-08-22,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2366
"5740",2019-08-23,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2516
"5741",2019-08-24,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2600
"5742",2019-08-25,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2699
"5743",2019-08-26,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2780
"5744",2019-08-27,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2810
"5745",2019-08-28,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2828
"5746",2019-08-29,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2849
"5747",2019-08-30,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2872
"5748",2019-08-31,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2906
"5749",2019-09-01,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2923
"5750",2019-09-02,"Ovisposition","Culex pipiens","A115","Female",-77.0584174278094,38.9157985278684,2933
"5751",2019-07-15,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,10
"5752",2019-07-16,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,11
"5753",2019-07-17,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,13
"5754",2019-07-18,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,15
"5755",2019-07-19,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,17
"5756",2019-07-20,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,21
"5757",2019-07-21,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,25
"5758",2019-07-22,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,29
"5759",2019-07-23,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,32
"5760",2019-07-24,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,38
"5761",2019-07-25,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,47
"5762",2019-07-26,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,56
"5763",2019-07-27,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,64
"5764",2019-07-28,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,74
"5765",2019-07-29,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,83
"5766",2019-07-30,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,107
"5767",2019-07-31,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,136
"5768",2019-08-01,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,168
"5769",2019-08-02,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,187
"5770",2019-08-03,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,226
"5771",2019-08-04,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,286
"5772",2019-08-05,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,326
"5773",2019-08-06,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,357
"5774",2019-08-07,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,410
"5775",2019-08-08,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,476
"5776",2019-08-09,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,564
"5777",2019-08-10,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,618
"5778",2019-08-11,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,724
"5779",2019-08-12,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,873
"5780",2019-08-13,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,1037
"5781",2019-08-14,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,1185
"5782",2019-08-15,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,1355
"5783",2019-08-16,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,1561
"5784",2019-08-17,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,1729
"5785",2019-08-18,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,1834
"5786",2019-08-19,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2000
"5787",2019-08-20,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2191
"5788",2019-08-21,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2306
"5789",2019-08-22,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2404
"5790",2019-08-23,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2534
"5791",2019-08-24,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2604
"5792",2019-08-25,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2701
"5793",2019-08-26,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2762
"5794",2019-08-27,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2799
"5795",2019-08-28,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2831
"5796",2019-08-29,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2850
"5797",2019-08-30,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2880
"5798",2019-08-31,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2908
"5799",2019-09-01,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2925
"5800",2019-09-02,"Ovisposition","Culex pipiens","A116","Female",-77.0911814255308,38.9485814007045,2945
"5801",2019-07-15,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,10
"5802",2019-07-16,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,13
"5803",2019-07-17,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,16
"5804",2019-07-18,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,19
"5805",2019-07-19,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,23
"5806",2019-07-20,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,28
"5807",2019-07-21,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,36
"5808",2019-07-22,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,44
"5809",2019-07-23,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,51
"5810",2019-07-24,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,59
"5811",2019-07-25,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,66
"5812",2019-07-26,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,75
"5813",2019-07-27,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,84
"5814",2019-07-28,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,100
"5815",2019-07-29,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,126
"5816",2019-07-30,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,151
"5817",2019-07-31,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,187
"5818",2019-08-01,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,238
"5819",2019-08-02,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,288
"5820",2019-08-03,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,329
"5821",2019-08-04,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,414
"5822",2019-08-05,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,468
"5823",2019-08-06,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,510
"5824",2019-08-07,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,561
"5825",2019-08-08,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,635
"5826",2019-08-09,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,734
"5827",2019-08-10,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,837
"5828",2019-08-11,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,960
"5829",2019-08-12,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,1103
"5830",2019-08-13,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,1253
"5831",2019-08-14,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,1347
"5832",2019-08-15,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,1444
"5833",2019-08-16,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,1564
"5834",2019-08-17,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,1682
"5835",2019-08-18,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,1881
"5836",2019-08-19,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2079
"5837",2019-08-20,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2186
"5838",2019-08-21,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2346
"5839",2019-08-22,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2403
"5840",2019-08-23,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2511
"5841",2019-08-24,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2572
"5842",2019-08-25,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2617
"5843",2019-08-26,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2714
"5844",2019-08-27,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2770
"5845",2019-08-28,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2816
"5846",2019-08-29,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2857
"5847",2019-08-30,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2895
"5848",2019-08-31,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2908
"5849",2019-09-01,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2934
"5850",2019-09-02,"Ovisposition","Culex pipiens","A117","Female",-77.0713394351904,38.9318938020197,2950
"5851",2019-07-15,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,10
"5852",2019-07-16,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,12
"5853",2019-07-17,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,15
"5854",2019-07-18,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,17
"5855",2019-07-19,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,21
"5856",2019-07-20,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,26
"5857",2019-07-21,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,30
"5858",2019-07-22,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,33
"5859",2019-07-23,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,37
"5860",2019-07-24,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,46
"5861",2019-07-25,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,51
"5862",2019-07-26,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,60
"5863",2019-07-27,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,70
"5864",2019-07-28,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,90
"5865",2019-07-29,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,102
"5866",2019-07-30,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,115
"5867",2019-07-31,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,136
"5868",2019-08-01,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,159
"5869",2019-08-02,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,201
"5870",2019-08-03,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,256
"5871",2019-08-04,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,303
"5872",2019-08-05,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,357
"5873",2019-08-06,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,449
"5874",2019-08-07,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,522
"5875",2019-08-08,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,623
"5876",2019-08-09,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,763
"5877",2019-08-10,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,838
"5878",2019-08-11,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,931
"5879",2019-08-12,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,1098
"5880",2019-08-13,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,1289
"5881",2019-08-14,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,1379
"5882",2019-08-15,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,1568
"5883",2019-08-16,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,1691
"5884",2019-08-17,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,1862
"5885",2019-08-18,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,2052
"5886",2019-08-19,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,2152
"5887",2019-08-20,"Ovisposition","Culex pipiens","A118","Female",-77.0474613967719,38.8868473154539,2219
